Day	Time	Price
9	9.1542 	73.61
9	9.1550 	73.57
9	9.1556 	73.55
9	9.1558 	73.57
9	9.1558 	73.55
9	9.1567 	73.55
9	9.1569 	73.55
9	9.1569 	73.55
9	9.1575 	73.55
9	9.1575 	73.52
9	9.1578 	73.56
9	9.1578 	73.56
9	9.1586 	73.59
9	9.1586 	73.6
9	9.1597 	73.59
9	9.1606 	73.57
9	9.1606 	73.58
9	9.1628 	73.52
9	9.1633 	73.53
9	9.1633 	73.53
9	9.1642 	73.48
9	9.1642 	73.48
9	9.1653 	73.47
9	9.1653 	73.47
9	9.1653 	73.47
9	9.1658 	73.48
9	9.1658 	73.48
9	9.1669 	73.499
9	9.1678 	73.48
9	9.1681 	73.48
9	9.1692 	73.45
9	9.1697 	73.48
9	9.1697 	73.49
9	9.1697 	73.5
9	9.1697 	73.51
9	9.1697 	73.49
9	9.1722 	73.53
9	9.1722 	73.54
9	9.1722 	73.53
9	9.1722 	73.53
9	9.1722 	73.53
9	9.1817 	73.53
9	9.1817 	73.54
9	9.1817 	73.55
9	9.1817 	73.55
9	9.1817 	73.55
9	9.1817 	73.55
9	9.1817 	73.55
9	9.1817 	73.55
9	9.1817 	73.55
9	9.1817 	73.55
9	9.1817 	73.56
9	9.1817 	73.56
9	9.1817 	73.55
9	9.1817 	73.55
9	9.1817 	73.55
9	9.1817 	73.55
9	9.1836 	73.59
9	9.1836 	73.6
9	9.1836 	73.65
9	9.1836 	73.65
9	9.1856 	73.61
9	9.1892 	73.55
9	9.1897 	73.5
9	9.1897 	73.5
9	9.1903 	73.52
9	9.1906 	73.5
9	9.1928 	73.5
9	9.1928 	73.5
9	9.1928 	73.5
9	9.1928 	73.5
9	9.1931 	73.5
9	9.1950 	73.5
9	9.1956 	73.5
9	9.1958 	73.5
9	9.1958 	73.5
9	9.1961 	73.5
9	9.1961 	73.5
9	9.1961 	73.5
9	9.1964 	73.5
9	9.1967 	73.5
9	9.1967 	73.47
9	9.1981 	73.45
9	9.1981 	73.44
9	9.1983 	73.45
9	9.1994 	73.46
9	9.1994 	73.45
9	9.1994 	73.46
9	9.2008 	73.48
9	9.2008 	73.48
9	9.2039 	73.45
9	9.2039 	73.45
9	9.2042 	73.45
9	9.2053 	73.45
9	9.2053 	73.45
9	9.2053 	73.46
9	9.2053 	73.47
9	9.2061 	73.44
9	9.2061 	73.41
9	9.2083 	73.4
9	9.2083 	73.4
9	9.2083 	73.36
9	9.2086 	73.33
9	9.2092 	73.37
9	9.2092 	73.37
9	9.2094 	73.37
9	9.2094 	73.4
9	9.2094 	73.4
9	9.2094 	73.4
9	9.2097 	73.43
9	9.2097 	73.38
9	9.2131 	73.38
9	9.2131 	73.39
9	9.2131 	73.39
9	9.2131 	73.39
9	9.2131 	73.39
9	9.2136 	73.41
9	9.2136 	73.44
9	9.2136 	73.44
9	9.2136 	73.42
9	9.2139 	73.44
9	9.2147 	73.49
9	9.2147 	73.5
9	9.2147 	73.51
9	9.2167 	73.48
9	9.2169 	73.42
9	9.2203 	73.36
9	9.2225 	73.44
9	9.2233 	73.4
9	9.2253 	73.42
9	9.2253 	73.42
9	9.2281 	73.37
9	9.2281 	73.37
9	9.2281 	73.36
9	9.2281 	73.36
9	9.2281 	73.36
9	9.2281 	73.36
9	9.2281 	73.35
9	9.2286 	73.31
9	9.2286 	73.3
9	9.2286 	73.3
9	9.2286 	73.26
9	9.2289 	73.29
9	9.2289 	73.31
9	9.2303 	73.28
9	9.2303 	73.29
9	9.2303 	73.29
9	9.2303 	73.29
9	9.2303 	73.29
9	9.2303 	73.24
9	9.2311 	73.25
9	9.2322 	73.26
9	9.2331 	73.23
9	9.2342 	73.22
9	9.2342 	73.21
9	9.2342 	73.2
9	9.2358 	73.21
9	9.2361 	73.23
9	9.2369 	73.24
9	9.2369 	73.24
9	9.2369 	73.26
9	9.2369 	73.26
9	9.2369 	73.26
9	9.2369 	73.26
9	9.2369 	73.26
9	9.2369 	73.28
9	9.2372 	73.36
9	9.2372 	73.37
9	9.2372 	73.39
9	9.2372 	73.39
9	9.2372 	73.39
9	9.2372 	73.39
9	9.2372 	73.33
9	9.2372 	73.33
9	9.2372 	73.35
9	9.2372 	73.34
9	9.2372 	73.31
9	9.2372 	73.3
9	9.2372 	73.28
9	9.2372 	73.27
9	9.2372 	73.26
9	9.2381 	73.3
9	9.2381 	73.31
9	9.2381 	73.28
9	9.2394 	73.26
9	9.2394 	73.27
9	9.2394 	73.28
9	9.2394 	73.26
9	9.2411 	73.21
9	9.2436 	73.26
9	9.2436 	73.28
9	9.2436 	73.28
9	9.2436 	73.28
9	9.2436 	73.28
9	9.2436 	73.28
9	9.2439 	73.26
9	9.2456 	73.24
9	9.2458 	73.259
9	9.2531 	73.3
9	9.2533 	73.35
9	9.2533 	73.34
9	9.2536 	73.31
9	9.2547 	73.29
9	9.2569 	73.26
9	9.2569 	73.24
9	9.2569 	73.24
9	9.2569 	73.23
9	9.2569 	73.23
9	9.2572 	73.21
9	9.2594 	73.22
9	9.2594 	73.23
9	9.2597 	73.23
9	9.2600 	73.22
9	9.2600 	73.22
9	9.2608 	73.23
9	9.2611 	73.22
9	9.2619 	73.22
9	9.2639 	73.18
9	9.2639 	73.16
9	9.2639 	73.15
9	9.2639 	73.14
9	9.2653 	73.18
9	9.2653 	73.19
9	9.2661 	73.18
9	9.2661 	73.15
9	9.2661 	73.14
9	9.2661 	73.14
9	9.2661 	73.14
9	9.2661 	73.14
9	9.2681 	73.17
9	9.2692 	73.13
9	9.2692 	73.13
9	9.2692 	73.13
9	9.2692 	73.11
9	9.2694 	73.11
9	9.2714 	73.1
9	9.2717 	73.1
9	9.2717 	73.08
9	9.2717 	73.07
9	9.2733 	73.1
9	9.2733 	73.1
9	9.2742 	73.14
9	9.2742 	73.14
9	9.2742 	73.14
9	9.2747 	73.14
9	9.2747 	73.14
9	9.2758 	73.14
9	9.2758 	73.15
9	9.2758 	73.15
9	9.2811 	73.2
9	9.2811 	73.21
9	9.2811 	73.21
9	9.2811 	73.21
9	9.2811 	73.23
9	9.2811 	73.24
9	9.2811 	73.24
9	9.2811 	73.24
9	9.2811 	73.23
9	9.2811 	73.22
9	9.2811 	73.21
9	9.2811 	73.26
9	9.2811 	73.27
9	9.2811 	73.28
9	9.2822 	73.26
9	9.2822 	73.28
9	9.2856 	73.26
9	9.2861 	73.24
9	9.2872 	73.24
9	9.2875 	73.26
9	9.2875 	73.26
9	9.2875 	73.24
9	9.2875 	73.26
9	9.2875 	73.24
9	9.2881 	73.24
9	9.2881 	73.24
9	9.2892 	73.24
9	9.2894 	73.24
9	9.2894 	73.23
9	9.2903 	73.24
9	9.2903 	73.23
9	9.2903 	73.21
9	9.2903 	73.21
9	9.2903 	73.21
9	9.2903 	73.19
9	9.2903 	73.23
9	9.2903 	73.24
9	9.2903 	73.25
9	9.2903 	73.26
9	9.2903 	73.27
9	9.2903 	73.28
9	9.2906 	73.23
9	9.2917 	73.26
9	9.2917 	73.27
9	9.2917 	73.2
9	9.2919 	73.22
9	9.2922 	73.24
9	9.2922 	73.25
9	9.2922 	73.26
9	9.2922 	73.27
9	9.2922 	73.27
9	9.2933 	73.27
9	9.2964 	73.28
9	9.2989 	73.28
9	9.2989 	73.28
9	9.2989 	73.29
9	9.2992 	73.3
9	9.2992 	73.37
9	9.2992 	73.38
9	9.3006 	73.37
9	9.3008 	73.37
9	9.3011 	73.38
9	9.3011 	73.35
9	9.3014 	73.4
9	9.3017 	73.39
9	9.3028 	73.39
9	9.3028 	73.39
9	9.3028 	73.39
9	9.3028 	73.41
9	9.3031 	73.41
9	9.3044 	73.34
9	9.3075 	73.3
9	9.3089 	73.31
9	9.3092 	73.31
9	9.3092 	73.29
9	9.3092 	73.28
9	9.3092 	73.27
9	9.3092 	73.26
9	9.3092 	73.25
9	9.3092 	73.25
9	9.3092 	73.25
9	9.3092 	73.23
9	9.3153 	73.23
9	9.3158 	73.23
9	9.3158 	73.23
9	9.3167 	73.18
9	9.3225 	73.21
9	9.3253 	73.18
9	9.3253 	73.18
9	9.3275 	73.23
9	9.3311 	73.23
9	9.3311 	73.24
9	9.3311 	73.25
9	9.3319 	73.24
9	9.3322 	73.25
9	9.3322 	73.27
9	9.3322 	73.25
9	9.3322 	73.25
9	9.3322 	73.25
9	9.3358 	73.26
9	9.3386 	73.25
9	9.3386 	73.24
9	9.3386 	73.23
9	9.3386 	73.23
9	9.3431 	73.2
9	9.3431 	73.19
9	9.3431 	73.18
9	9.3450 	73.17
9	9.3456 	73.18
9	9.3456 	73.18
9	9.3456 	73.18
9	9.3456 	73.18
9	9.3456 	73.18
9	9.3461 	73.25
9	9.3486 	73.24
9	9.3486 	73.26
9	9.3486 	73.29
9	9.3486 	73.28
9	9.3486 	73.28
9	9.3492 	73.28
9	9.3492 	73.26
9	9.3508 	73.31
9	9.3519 	73.23
9	9.3522 	73.279
9	9.3531 	73.28
9	9.3550 	73.33
9	9.3550 	73.34
9	9.3550 	73.34
9	9.3558 	73.39
9	9.3558 	73.39
9	9.3558 	73.38
9	9.3558 	73.37
9	9.3558 	73.37
9	9.3558 	73.37
9	9.3558 	73.37
9	9.3600 	73.39
9	9.3600 	73.4
9	9.3631 	73.389
9	9.3636 	73.38
9	9.3653 	73.38
9	9.3653 	73.38
9	9.3653 	73.38
9	9.3661 	73.37
9	9.3664 	73.37
9	9.3672 	73.38
9	9.3672 	73.38
9	9.3672 	73.37
9	9.3689 	73.37
9	9.3689 	73.37
9	9.3689 	73.36
9	9.3692 	73.38
9	9.3692 	73.39
9	9.3717 	73.38
9	9.3717 	73.38
9	9.3717 	73.32
9	9.3717 	73.31
9	9.3717 	73.3
9	9.3717 	73.29
9	9.3717 	73.28
9	9.3717 	73.27
9	9.3717 	73.26
9	9.3728 	73.33
9	9.3806 	73.39
9	9.3814 	73.4
9	9.3828 	73.41
9	9.3844 	73.4
9	9.3853 	73.42
9	9.3853 	73.43
9	9.3975 	73.33
9	9.3975 	73.33
9	9.3975 	73.34
9	9.3975 	73.35
9	9.3981 	73.31
9	9.3983 	73.3
9	9.3983 	73.29
9	9.3983 	73.27
9	9.3983 	73.26
9	9.3983 	73.25
9	9.3983 	73.24
9	9.3983 	73.3
9	9.4000 	73.31
9	9.4061 	73.33
9	9.4067 	73.34
9	9.4097 	73.369
9	9.4122 	73.359
9	9.4161 	73.32
9	9.4186 	73.33
9	9.4186 	73.34
9	9.4197 	73.34
9	9.4197 	73.36
9	9.4208 	73.37
9	9.4217 	73.37
9	9.4217 	73.38
9	9.4219 	73.39
9	9.4219 	73.4
9	9.4253 	73.35
9	9.4253 	73.34
9	9.4253 	73.34
9	9.4253 	73.37
9	9.4253 	73.37
9	9.4256 	73.33
9	9.4256 	73.33
9	9.4256 	73.32
9	9.4256 	73.33
9	9.4289 	73.31
9	9.4289 	73.31
9	9.4289 	73.31
9	9.4289 	73.3
9	9.4289 	73.29
9	9.4289 	73.28
9	9.4289 	73.27
9	9.4289 	73.28
9	9.4289 	73.29
9	9.4289 	73.29
9	9.4289 	73.24
9	9.4289 	73.25
9	9.4306 	73.28
9	9.4333 	73.28
9	9.4344 	73.29
9	9.4419 	73.25
9	9.4419 	73.24
9	9.4419 	73.24
9	9.4419 	73.24
9	9.4419 	73.23
9	9.4431 	73.22
9	9.4439 	73.24
9	9.4453 	73.23
9	9.4453 	73.23
9	9.4458 	73.21
9	9.4458 	73.18
9	9.4486 	73.22
9	9.4492 	73.2
9	9.4500 	73.21
9	9.4533 	73.2
9	9.4550 	73.23
9	9.4561 	73.25
9	9.4569 	73.24
9	9.4578 	73.24
9	9.4581 	73.24
9	9.4581 	73.24
9	9.4581 	73.25
9	9.4636 	73.3
9	9.4636 	73.32
9	9.4667 	73.3
9	9.4667 	73.28
9	9.4669 	73.28
9	9.4681 	73.27
9	9.4697 	73.28
9	9.4697 	73.29
9	9.4697 	73.3
9	9.4700 	73.28
9	9.4706 	73.28
9	9.4742 	73.28
9	9.4753 	73.29
9	9.4753 	73.29
9	9.4753 	73.29
9	9.4783 	73.24
9	9.4817 	73.22
9	9.4817 	73.22
9	9.4817 	73.22
9	9.4817 	73.22
9	9.4817 	73.22
9	9.4839 	73.21
9	9.4839 	73.21
9	9.4839 	73.2
9	9.4847 	73.19
9	9.4847 	73.23
9	9.4847 	73.23
9	9.4861 	73.24
9	9.4861 	73.24
9	9.4861 	73.24
9	9.4881 	73.31
9	9.4881 	73.31
9	9.4881 	73.31
9	9.4881 	73.3
9	9.4906 	73.29
9	9.4922 	73.29
9	9.5011 	73.32
9	9.5011 	73.33
9	9.5019 	73.33
9	9.5022 	73.34
9	9.5022 	73.32
9	9.5039 	73.36
9	9.5039 	73.36
9	9.5053 	73.35
9	9.5058 	73.38
9	9.5058 	73.384
9	9.5067 	73.42
9	9.5069 	73.39
9	9.5092 	73.39
9	9.5094 	73.38
9	9.5106 	73.42
9	9.5106 	73.42
9	9.5128 	73.45
9	9.5131 	73.45
9	9.5131 	73.45
9	9.5139 	73.45
9	9.5139 	73.45
9	9.5139 	73.45
9	9.5139 	73.45
9	9.5139 	73.45
9	9.5139 	73.45
9	9.5147 	73.47
9	9.5147 	73.47
9	9.5161 	73.48
9	9.5181 	73.47
9	9.5181 	73.48
9	9.5197 	73.48
9	9.5197 	73.48
9	9.5197 	73.48
9	9.5197 	73.49
9	9.5206 	73.5
9	9.5225 	73.49
9	9.5256 	73.52
9	9.5256 	73.54
9	9.5264 	73.51
9	9.5264 	73.5
9	9.5264 	73.49
9	9.5264 	73.49
9	9.5264 	73.48
9	9.5264 	73.46
9	9.5264 	73.47
9	9.5264 	73.48
9	9.5264 	73.49
9	9.5358 	73.47
9	9.5358 	73.47
9	9.5358 	73.47
9	9.5358 	73.49
9	9.5389 	73.53
9	9.5389 	73.53
9	9.5392 	73.55
9	9.5442 	73.64
9	9.5442 	73.63
9	9.5442 	73.63
9	9.5447 	73.63
9	9.5447 	73.63
9	9.5447 	73.62
9	9.5447 	73.62
9	9.5475 	73.6
9	9.5475 	73.6
9	9.5497 	73.6
9	9.5497 	73.6
9	9.5497 	73.6
9	9.5497 	73.61
9	9.5500 	73.59
9	9.5525 	73.54
9	9.5533 	73.51
9	9.5533 	73.52
9	9.5544 	73.51
9	9.5547 	73.51
9	9.5556 	73.54
9	9.5581 	73.5
9	9.5581 	73.5
9	9.5583 	73.5
9	9.5592 	73.47
9	9.5611 	73.51
9	9.5611 	73.52
9	9.5611 	73.53
9	9.5611 	73.54
9	9.5611 	73.54
9	9.5611 	73.53
9	9.5611 	73.54
9	9.5614 	73.53
9	9.5631 	73.56
9	9.5661 	73.569
9	9.5664 	73.53
9	9.5664 	73.53
9	9.5672 	73.51
9	9.5672 	73.51
9	9.5692 	73.56
9	9.5692 	73.56
9	9.5708 	73.57
9	9.5708 	73.58
9	9.5708 	73.59
9	9.5708 	73.59
9	9.5708 	73.59
9	9.5708 	73.6
9	9.5714 	73.61
9	9.5717 	73.62
9	9.5739 	73.61
9	9.5739 	73.59
9	9.5742 	73.59
9	9.5742 	73.6
9	9.5750 	73.59
9	9.5772 	73.54
9	9.5781 	73.55
9	9.5786 	73.57
9	9.5792 	73.58
9	9.5792 	73.58
9	9.5808 	73.57
9	9.5808 	73.57
9	9.5839 	73.57
9	9.5861 	73.63
9	9.5861 	73.64
9	9.5861 	73.65
9	9.5869 	73.65
9	9.5889 	73.69
9	9.5894 	73.71
9	9.5897 	73.71
9	9.5897 	73.71
9	9.5911 	73.73
9	9.5939 	73.75
9	9.5939 	73.75
9	9.5972 	73.77
9	9.5983 	73.75
9	9.6000 	73.76
9	9.6003 	73.75
9	9.6003 	73.74
9	9.6003 	73.74
9	9.6003 	73.73
9	9.6022 	73.73
9	9.6022 	73.73
9	9.6022 	73.73
9	9.6022 	73.74
9	9.6022 	73.74
9	9.6022 	73.74
9	9.6022 	73.75
9	9.6028 	73.74
9	9.6058 	73.74
9	9.6092 	73.77
9	9.6097 	73.77
9	9.6117 	73.79
9	9.6117 	73.78
9	9.6117 	73.77
9	9.6117 	73.77
9	9.6117 	73.77
9	9.6119 	73.75
9	9.6131 	73.76
9	9.6142 	73.76
9	9.6158 	73.8
9	9.6158 	73.81
9	9.6158 	73.82
9	9.6158 	73.82
9	9.6169 	73.8
9	9.6172 	73.79
9	9.6178 	73.79
9	9.6178 	73.79
9	9.6186 	73.77
9	9.6194 	73.8
9	9.6197 	73.8
9	9.6219 	73.81
9	9.6242 	73.84
9	9.6253 	73.84
9	9.6278 	73.83
9	9.6278 	73.82
9	9.6278 	73.82
9	9.6278 	73.82
9	9.6286 	73.79
9	9.6286 	73.79
9	9.6286 	73.75
9	9.6286 	73.75
9	9.6300 	73.78
9	9.6364 	73.85
9	9.6369 	73.85
9	9.6369 	73.87
9	9.6369 	73.87
9	9.6369 	73.87
9	9.6369 	73.86
9	9.6369 	73.86
9	9.6369 	73.85
9	9.6369 	73.84
9	9.6369 	73.83
9	9.6372 	73.83
9	9.6372 	73.83
9	9.6372 	73.83
9	9.6386 	73.84
9	9.6400 	73.83
9	9.6408 	73.82
9	9.6408 	73.82
9	9.6408 	73.82
9	9.6408 	73.82
9	9.6408 	73.82
9	9.6408 	73.82
9	9.6414 	73.78
9	9.6414 	73.78
9	9.6414 	73.77
9	9.6417 	73.77
9	9.6417 	73.77
9	9.6425 	73.75
9	9.6433 	73.74
9	9.6439 	73.75
9	9.6444 	73.76
9	9.6447 	73.78
9	9.6481 	73.71
9	9.6494 	73.71
9	9.6494 	73.7
9	9.6494 	73.7
9	9.6494 	73.7
9	9.6494 	73.7
9	9.6494 	73.7
9	9.6494 	73.7
9	9.6517 	73.64
9	9.6539 	73.65
9	9.6539 	73.66
9	9.6539 	73.67
9	9.6603 	73.63
9	9.6603 	73.64
9	9.6617 	73.62
9	9.6622 	73.63
9	9.6628 	73.63
9	9.6686 	73.63
9	9.6703 	73.61
9	9.6703 	73.6
9	9.6703 	73.6
9	9.6711 	73.571
9	9.6711 	73.57
9	9.6719 	73.59
9	9.6731 	73.59
9	9.6733 	73.59
9	9.6733 	73.59
9	9.6736 	73.62
9	9.6753 	73.59
9	9.6753 	73.58
9	9.6753 	73.59
9	9.6756 	73.59
9	9.6808 	73.54
9	9.6808 	73.54
9	9.6817 	73.57
9	9.6819 	73.6
9	9.6867 	73.58
9	9.6872 	73.56
9	9.6942 	73.6
9	9.6944 	73.61
9	9.7011 	73.65
9	9.7039 	73.63
9	9.7039 	73.62
9	9.7067 	73.63
9	9.7072 	73.63
9	9.7086 	73.67
9	9.7086 	73.68
9	9.7089 	73.65
9	9.7097 	73.63
9	9.7128 	73.62
9	9.7142 	73.62
9	9.7144 	73.6
9	9.7169 	73.59
9	9.7211 	73.56
9	9.7211 	73.55
9	9.7211 	73.55
9	9.7211 	73.55
9	9.7211 	73.54
9	9.7211 	73.55
9	9.7211 	73.54
9	9.7211 	73.54
9	9.7211 	73.54
9	9.7211 	73.5
9	9.7214 	73.51
9	9.7231 	73.55
9	9.7258 	73.5
9	9.7258 	73.49
9	9.7278 	73.48
9	9.7278 	73.49
9	9.7297 	73.45
9	9.7300 	73.46
9	9.7344 	73.47
9	9.7344 	73.47
9	9.7350 	73.49
9	9.7350 	73.49
9	9.7375 	73.48
9	9.7436 	73.48
9	9.7442 	73.51
9	9.7519 	73.58
9	9.7519 	73.57
9	9.7519 	73.56
9	9.7519 	73.56
9	9.7519 	73.56
9	9.7519 	73.56
9	9.7519 	73.56
9	9.7536 	73.57
9	9.7558 	73.56
9	9.7581 	73.59
9	9.7581 	73.59
9	9.7617 	73.58
9	9.7686 	73.55
9	9.7686 	73.55
9	9.7689 	73.58
9	9.7689 	73.58
9	9.7719 	73.54
9	9.7725 	73.55
9	9.7797 	73.61
9	9.7822 	73.62
9	9.7822 	73.59
9	9.7842 	73.59
9	9.7844 	73.57
9	9.7878 	73.61
9	9.7903 	73.65
9	9.7933 	73.61
9	9.7933 	73.58
9	9.7956 	73.62
9	9.7956 	73.62
9	9.7958 	73.58
9	9.7986 	73.56
9	9.7986 	73.57
9	9.7994 	73.59
9	9.8028 	73.6
9	9.8028 	73.62
9	9.8069 	73.59
9	9.8069 	73.6
9	9.8069 	73.61
9	9.8072 	73.62
9	9.8075 	73.62
9	9.8078 	73.61
9	9.8094 	73.65
9	9.8100 	73.66
9	9.8100 	73.66
9	9.8100 	73.66
9	9.8103 	73.65
9	9.8103 	73.63
9	9.8103 	73.63
9	9.8103 	73.63
9	9.8103 	73.63
9	9.8128 	73.65
9	9.8128 	73.66
9	9.8142 	73.66
9	9.8144 	73.66
9	9.8150 	73.63
9	9.8153 	73.61
9	9.8153 	73.6
9	9.8161 	73.59
9	9.8161 	73.6
9	9.8175 	73.59
9	9.8175 	73.6
9	9.8175 	73.6
9	9.8175 	73.6
9	9.8200 	73.6
9	9.8239 	73.63
9	9.8239 	73.63
9	9.8239 	73.64
9	9.8239 	73.64
9	9.8239 	73.65
9	9.8239 	73.65
9	9.8239 	73.66
9	9.8239 	73.66
9	9.8239 	73.66
9	9.8244 	73.65
9	9.8275 	73.64
9	9.8275 	73.63
9	9.8286 	73.64
9	9.8297 	73.6
9	9.8317 	73.55
9	9.8325 	73.55
9	9.8328 	73.53
9	9.8364 	73.53
9	9.8367 	73.52
9	9.8369 	73.549
9	9.8408 	73.52
9	9.8408 	73.51
9	9.8408 	73.5
9	9.8408 	73.5
9	9.8408 	73.5
9	9.8408 	73.5
9	9.8408 	73.5
9	9.8408 	73.49
9	9.8408 	73.49
9	9.8417 	73.5
9	9.8417 	73.51
9	9.8417 	73.48
9	9.8439 	73.47
9	9.8442 	73.44
9	9.8450 	73.451
9	9.8450 	73.45
9	9.8486 	73.49
9	9.8486 	73.52
9	9.8503 	73.56
9	9.8503 	73.55
9	9.8503 	73.55
9	9.8503 	73.55
9	9.8503 	73.55
9	9.8503 	73.55
9	9.8503 	73.55
9	9.8503 	73.55
9	9.8508 	73.55
9	9.8508 	73.55
9	9.8508 	73.55
9	9.8508 	73.55
9	9.8508 	73.55
9	9.8522 	73.59
9	9.8539 	73.56
9	9.8539 	73.54
9	9.8619 	73.53
9	9.8622 	73.53
9	9.8622 	73.54
9	9.8639 	73.57
9	9.8700 	73.61
9	9.8700 	73.62
9	9.8700 	73.62
9	9.8700 	73.62
9	9.8711 	73.63
9	9.8725 	73.61
9	9.8800 	73.6
9	9.8800 	73.6
9	9.8808 	73.6
9	9.8808 	73.59
9	9.8917 	73.59
9	9.8917 	73.59
9	9.8928 	73.59
9	9.8928 	73.58
9	9.8947 	73.55
9	9.8947 	73.55
9	9.8947 	73.55
9	9.8975 	73.57
9	9.8975 	73.57
9	9.9000 	73.6
9	9.9003 	73.6
9	9.9008 	73.6
9	9.9008 	73.6
9	9.9008 	73.59
9	9.9008 	73.59
9	9.9008 	73.59
9	9.9092 	73.59
9	9.9092 	73.59
9	9.9092 	73.59
9	9.9092 	73.59
9	9.9092 	73.59
9	9.9092 	73.59
9	9.9092 	73.59
9	9.9092 	73.59
9	9.9092 	73.59
9	9.9092 	73.59
9	9.9092 	73.59
9	9.9092 	73.59
9	9.9092 	73.59
9	9.9092 	73.59
9	9.9092 	73.59
9	9.9108 	73.6
9	9.9111 	73.61
9	9.9119 	73.61
9	9.9119 	73.62
9	9.9136 	73.62
9	9.9136 	73.61
9	9.9136 	73.6
9	9.9147 	73.62
9	9.9147 	73.63
9	9.9147 	73.63
9	9.9147 	73.63
9	9.9147 	73.63
9	9.9147 	73.63
9	9.9147 	73.63
9	9.9161 	73.6
9	9.9172 	73.61
9	9.9175 	73.63
9	9.9175 	73.63
9	9.9192 	73.61
9	9.9253 	73.59
9	9.9256 	73.59
9	9.9303 	73.56
9	9.9303 	73.56
9	9.9303 	73.56
9	9.9303 	73.56
9	9.9303 	73.53
9	9.9303 	73.52
9	9.9303 	73.52
9	9.9303 	73.52
9	9.9303 	73.52
9	9.9303 	73.52
9	9.9303 	73.51
9	9.9303 	73.49
9	9.9303 	73.49
9	9.9303 	73.51
